DEP;PDEP;ARR;PARR;D
20.08.2015 09:00;DUBLIN;20.08.2015 17:00;LIVERPOOL;148
13.08.2015 15:00;DUBLIN;13.08.2015 23:15;LIVERPOOL;148
20.08.2015 15:00;DUBLIN;20.08.2015 23:15;LIVERPOOL;148
13.08.2015 21:30;DUBLIN;14.08.2015 05:30;LIVERPOOL;148
20.08.2015 21:30;DUBLIN;21.08.2015 05:30;LIVERPOOL;148
14.08.2015 09:00;DUBLIN;14.08.2015 17:00;LIVERPOOL;148
21.08.2015 09:00;DUBLIN;21.08.2015 17:00;LIVERPOOL;148
14.08.2015 15:00;DUBLIN;14.08.2015 23:15;LIVERPOOL;148
21.08.2015 15:00;DUBLIN;21.08.2015 23:15;LIVERPOOL;148
14.08.2015 21:30;DUBLIN;15.08.2015 05:30;LIVERPOOL;148
21.08.2015 21:30;DUBLIN;22.08.2015 05:30;LIVERPOOL;148
15.08.2015 09:00;DUBLIN;15.08.2015 17:00;LIVERPOOL;148
22.08.2015 09:00;DUBLIN;22.08.2015 17:00;LIVERPOOL;148
15.08.2015 21:30;DUBLIN;16.08.2015 05:30;LIVERPOOL;148
22.08.2015 21:30;DUBLIN;23.08.2015 05:30;LIVERPOOL;148
16.08.2015 16:00;DUBLIN;17.08.2015 00:15;LIVERPOOL;148
23.08.2015 16:00;DUBLIN;24.08.2015 00:15;LIVERPOOL;148
16.08.2015 21:30;DUBLIN;17.08.2015 05:30;LIVERPOOL;148
23.08.2015 21:30;DUBLIN;24.08.2015 05:30;LIVERPOOL;148
10.08.2015 18:30;HULL;11.08.2015 08:30;ZEEBRUGGE;237
17.08.2015 18:30;HULL;18.08.2015 08:30;ZEEBRUGGE;237
11.08.2015 18:30;HULL;12.08.2015 08:30;ZEEBRUGGE;237
18.08.2015 18:30;HULL;19.08.2015 08:30;ZEEBRUGGE;237
12.08.2015 18:30;HULL;13.08.2015 08:30;ZEEBRUGGE;237
19.08.2015 18:30;HULL;20.08.2015 08:30;ZEEBRUGGE;237
13.08.2015 18:30;HULL;14.08.2015 08:30;ZEEBRUGGE;237
20.08.2015 18:30;HULL;21.08.2015 08:30;ZEEBRUGGE;237
14.08.2015 18:30;HULL;15.08.2015 08:30;ZEEBRUGGE;237
21.08.2015 18:30;HULL;22.08.2015 08:30;ZEEBRUGGE;237
15.08.2015 18:30;HULL;16.08.2015 09:00;ZEEBRUGGE;237
22.08.2015 18:30;HULL;23.08.2015 09:00;ZEEBRUGGE;237
16.08.2015 18:30;HULL;17.08.2015 09:00;ZEEBRUGGE;237
23.08.2015 18:30;HULL;24.08.2015 09:00;ZEEBRUGGE;237
10.08.2015 20:30;HULL;11.08.2015 08:30;ROTTERDAM;260
17.08.2015 20:30;HULL;18.08.2015 08:30;ROTTERDAM;260
11.08.2015 20:30;HULL;12.08.2015 08:30;ROTTERDAM;260
18.08.2015 20:30;HULL;19.08.2015 08:30;ROTTERDAM;260
12.08.2015 20:30;HULL;13.08.2015 08:30;ROTTERDAM;260
19.08.2015 20:30;HULL;20.08.2015 08:30;ROTTERDAM;260
13.08.2015 20:30;HULL;14.08.2015 08:30;ROTTERDAM;260
20.08.2015 20:30;HULL;21.08.2015 08:30;ROTTERDAM;260
14.08.2015 20:30;HULL;15.08.2015 08:30;ROTTERDAM;260
21.08.2015 20:30;HULL;22.08.2015 08:30;ROTTERDAM;260
15.08.2015 20:00;HULL;16.08.2015 09:00;ROTTERDAM;260
22.08.2015 20:00;HULL;23.08.2015 09:00;ROTTERDAM;260
16.08.2015 20:00;HULL;17.08.2015 09:00;ROTTERDAM;260
23.08.2015 20:00;HULL;24.08.2015 09:00;ROTTERDAM;260
10.08.2015 04:00;LARNE;10.08.2015 06:00;CAIRNRYAN;37
17.08.2015 04:00;LARNE;17.08.2015 06:00;CAIRNRYAN;37
10.08.2015 07:30;LARNE;10.08.2015 09:30;CAIRNRYAN;37
17.08.2015 07:30;LARNE;17.08.2015 09:30;CAIRNRYAN;37
10.08.2015 10:30;LARNE;10.08.2015 12:30;CAIRNRYAN;37
17.08.2015 10:30;LARNE;17.08.2015 12:30;CAIRNRYAN;37
10.08.2015 13:30;LARNE;10.08.2015 15:30;CAIRNRYAN;37
17.08.2015 13:30;LARNE;17.08.2015 15:30;CAIRNRYAN;37
10.08.2015 16:30;LARNE;10.08.2015 18:30;CAIRNRYAN;37
17.08.2015 16:30;LARNE;17.08.2015 18:30;CAIRNRYAN;37
10.08.2015 20:00;LARNE;10.08.2015 22:00;CAIRNRYAN;37
17.08.2015 20:00;LARNE;17.08.2015 22:00;CAIRNRYAN;37
10.08.2015 23:59;LARNE;11.08.2015 02:00;CAIRNRYAN;37
17.08.2015 23:59;LARNE;18.08.2015 02:00;CAIRNRYAN;37
11.08.2015 04:00;LARNE;11.08.2015 06:00;CAIRNRYAN;37
18.08.2015 04:00;LARNE;18.08.2015 06:00;CAIRNRYAN;37
11.08.2015 07:30;LARNE;11.08.2015 09:30;CAIRNRYAN;37
18.08.2015 07:30;LARNE;18.08.2015 09:30;CAIRNRYAN;37
11.08.2015 10:30;LARNE;11.08.2015 12:30;CAIRNRYAN;37
18.08.2015 10:30;LARNE;18.08.2015 12:30;CAIRNRYAN;37
11.08.2015 13:30;LARNE;11.08.2015 15:30;CAIRNRYAN;37
18.08.2015 13:30;LARNE;18.08.2015 15:30;CAIRNRYAN;37
11.08.2015 16:30;LARNE;11.08.2015 18:30;CAIRNRYAN;37
18.08.2015 16:30;LARNE;18.08.2015 18:30;CAIRNRYAN;37
11.08.2015 20:00;LARNE;11.08.2015 22:00;CAIRNRYAN;37
18.08.2015 20:00;LARNE;18.08.2015 22:00;CAIRNRYAN;37
11.08.2015 23:59;LARNE;12.08.2015 02:00;CAIRNRYAN;37
18.08.2015 23:59;LARNE;19.08.2015 02:00;CAIRNRYAN;37
12.08.2015 04:00;LARNE;12.08.2015 06:00;CAIRNRYAN;37
19.08.2015 04:00;LARNE;19.08.2015 06:00;CAIRNRYAN;37
12.08.2015 07:30;LARNE;12.08.2015 09:30;CAIRNRYAN;37
19.08.2015 07:30;LARNE;19.08.2015 09:30;CAIRNRYAN;37
12.08.2015 10:30;LARNE;12.08.2015 12:30;CAIRNRYAN;37
19.08.2015 10:30;LARNE;19.08.2015 12:30;CAIRNRYAN;37
12.08.2015 13:30;LARNE;12.08.2015 15:30;CAIRNRYAN;37
19.08.2015 13:30;LARNE;19.08.2015 15:30;CAIRNRYAN;37
12.08.2015 16:30;LARNE;12.08.2015 18:30;CAIRNRYAN;37
19.08.2015 16:30;LARNE;19.08.2015 18:30;CAIRNRYAN;37
12.08.2015 20:00;LARNE;12.08.2015 22:00;CAIRNRYAN;37
19.08.2015 20:00;LARNE;19.08.2015 22:00;CAIRNRYAN;37
12.08.2015 23:59;LARNE;13.08.2015 02:00;CAIRNRYAN;37
19.08.2015 23:59;LARNE;20.08.2015 02:00;CAIRNRYAN;37
13.08.2015 04:00;LARNE;13.08.2015 06:00;CAIRNRYAN;37
20.08.2015 04:00;LARNE;20.08.2015 06:00;CAIRNRYAN;37
13.08.2015 07:30;LARNE;13.08.2015 09:30;CAIRNRYAN;37
20.08.2015 07:30;LARNE;20.08.2015 09:30;CAIRNRYAN;37
13.08.2015 10:30;LARNE;13.08.2015 12:30;CAIRNRYAN;37
20.08.2015 10:30;LARNE;20.08.2015 12:30;CAIRNRYAN;37
13.08.2015 13:30;LARNE;13.08.2015 15:30;CAIRNRYAN;37
20.08.2015 13:30;LARNE;20.08.2015 15:30;CAIRNRYAN;37
13.08.2015 16:30;LARNE;13.08.2015 18:30;CAIRNRYAN;37
20.08.2015 16:30;LARNE;20.08.2015 18:30;CAIRNRYAN;37
13.08.2015 20:00;LARNE;13.08.2015 22:00;CAIRNRYAN;37
20.08.2015 20:00;LARNE;20.08.2015 22:00;CAIRNRYAN;37
13.08.2015 23:59;LARNE;14.08.2015 02:00;CAIRNRYAN;37
20.08.2015 23:59;LARNE;21.08.2015 02:00;CAIRNRYAN;37
14.08.2015 04:00;LARNE;14.08.2015 06:00;CAIRNRYAN;37
21.08.2015 04:00;LARNE;21.08.2015 06:00;CAIRNRYAN;37
14.08.2015 07:30;LARNE;14.08.2015 09:30;CAIRNRYAN;37
21.08.2015 07:30;LARNE;21.08.2015 09:30;CAIRNRYAN;37
14.08.2015 10:30;LARNE;14.08.2015 12:30;CAIRNRYAN;37
21.08.2015 10:30;LARNE;21.08.2015 12:30;CAIRNRYAN;37
14.08.2015 13:30;LARNE;14.08.2015 15:30;CAIRNRYAN;37
21.08.2015 13:30;LARNE;21.08.2015 15:30;CAIRNRYAN;37
14.08.2015 16:30;LARNE;14.08.2015 18:30;CAIRNRYAN;37
21.08.2015 16:30;LARNE;21.08.2015 18:30;CAIRNRYAN;37
14.08.2015 20:00;LARNE;14.08.2015 22:00;CAIRNRYAN;37
21.08.2015 20:00;LARNE;21.08.2015 22:00;CAIRNRYAN;37
14.08.2015 23:59;LARNE;15.08.2015 02:00;CAIRNRYAN;37
21.08.2015 23:59;LARNE;22.08.2015 02:00;CAIRNRYAN;37
15.08.2015 04:00;LARNE;15.08.2015 06:00;CAIRNRYAN;37
22.08.2015 04:00;LARNE;22.08.2015 06:00;CAIRNRYAN;37
15.08.2015 07:30;LARNE;15.08.2015 09:30;CAIRNRYAN;37
22.08.2015 07:30;LARNE;22.08.2015 09:30;CAIRNRYAN;37
15.08.2015 10:30;LARNE;15.08.2015 12:30;CAIRNRYAN;37
22.08.2015 10:30;LARNE;22.08.2015 12:30;CAIRNRYAN;37
15.08.2015 13:30;LARNE;15.08.2015 15:30;CAIRNRYAN;37
22.08.2015 13:30;LARNE;22.08.2015 15:30;CAIRNRYAN;37
15.08.2015 16:30;LARNE;15.08.2015 18:30;CAIRNRYAN;37
22.08.2015 16:30;LARNE;22.08.2015 18:30;CAIRNRYAN;37
15.08.2015 20:00;LARNE;15.08.2015 22:00;CAIRNRYAN;37
22.08.2015 20:00;LARNE;22.08.2015 22:00;CAIRNRYAN;37
16.08.2015 07:30;LARNE;16.08.2015 09:30;CAIRNRYAN;37
23.08.2015 07:30;LARNE;23.08.2015 09:30;CAIRNRYAN;37
16.08.2015 13:00;LARNE;16.08.2015 15:00;CAIRNRYAN;37
23.08.2015 13:00;LARNE;23.08.2015 15:00;CAIRNRYAN;37
16.08.2015 16:30;LARNE;16.08.2015 18:30;CAIRNRYAN;37
23.08.2015 16:30;LARNE;23.08.2015 18:30;CAIRNRYAN;37
16.08.2015 20:00;LARNE;16.08.2015 22:00;CAIRNRYAN;37
23.08.2015 20:00;LARNE;23.08.2015 22:00;CAIRNRYAN;37
16.08.2015 22:59;LARNE;17.08.2015 00:59;CAIRNRYAN;37
23.08.2015 22:59;LARNE;24.08.2015 00:59;CAIRNRYAN;37
10.08.2015 03:00;LIVERPOOL;10.08.2015 10:30;DUBLIN;148
17.08.2015 03:00;LIVERPOOL;17.08.2015 10:30;DUBLIN;148
10.08.2015 21:00;LIVERPOOL;11.08.2015 05:00;DUBLIN;148
17.08.2015 21:00;LIVERPOOL;18.08.2015 05:00;DUBLIN;148
11.08.2015 03:00;LIVERPOOL;11.08.2015 10:30;DUBLIN;148
18.08.2015 03:00;LIVERPOOL;18.08.2015 10:30;DUBLIN;148
11.08.2015 09:30;LIVERPOOL;11.08.2015 17:30;DUBLIN;148
18.08.2015 09:30;LIVERPOOL;18.08.2015 17:30;DUBLIN;148
11.08.2015 21:00;LIVERPOOL;12.08.2015 05:00;DUBLIN;148
18.08.2015 21:00;LIVERPOOL;19.08.2015 05:00;DUBLIN;148
12.08.2015 03:00;LIVERPOOL;12.08.2015 10:30;DUBLIN;148
19.08.2015 03:00;LIVERPOOL;19.08.2015 10:30;DUBLIN;148
12.08.2015 09:30;LIVERPOOL;12.08.2015 17:30;DUBLIN;148
19.08.2015 09:30;LIVERPOOL;19.08.2015 17:30;DUBLIN;148
12.08.2015 21:00;LIVERPOOL;13.08.2015 05:00;DUBLIN;148
19.08.2015 21:00;LIVERPOOL;20.08.2015 05:00;DUBLIN;148
13.08.2015 03:00;LIVERPOOL;13.08.2015 10:30;DUBLIN;148
20.08.2015 03:00;LIVERPOOL;20.08.2015 10:30;DUBLIN;148
13.08.2015 09:30;LIVERPOOL;13.08.2015 17:30;DUBLIN;148
20.08.2015 09:30;LIVERPOOL;20.08.2015 17:30;DUBLIN;148
13.08.2015 21:00;LIVERPOOL;14.08.2015 05:00;DUBLIN;148
20.08.2015 21:00;LIVERPOOL;21.08.2015 05:00;DUBLIN;148
14.08.2015 03:00;LIVERPOOL;14.08.2015 10:30;DUBLIN;148
21.08.2015 03:00;LIVERPOOL;21.08.2015 10:30;DUBLIN;148
14.08.2015 09:30;LIVERPOOL;14.08.2015 17:30;DUBLIN;148
21.08.2015 09:30;LIVERPOOL;21.08.2015 17:30;DUBLIN;148
14.08.2015 21:00;LIVERPOOL;15.08.2015 05:00;DUBLIN;148
21.08.2015 21:00;LIVERPOOL;22.08.2015 05:00;DUBLIN;148
15.08.2015 03:00;LIVERPOOL;15.08.2015 10:30;DUBLIN;148
22.08.2015 03:00;LIVERPOOL;22.08.2015 10:30;DUBLIN;148
15.08.2015 09:30;LIVERPOOL;15.08.2015 17:30;DUBLIN;148
22.08.2015 09:30;LIVERPOOL;22.08.2015 17:30;DUBLIN;148
15.08.2015 21:00;LIVERPOOL;16.08.2015 05:00;DUBLIN;148
22.08.2015 21:00;LIVERPOOL;23.08.2015 05:00;DUBLIN;148
16.08.2015 21:00;LIVERPOOL;17.08.2015 05:00;DUBLIN;148
23.08.2015 21:00;LIVERPOOL;24.08.2015 05:00;DUBLIN;148
10.08.2015 21:00;ROTTERDAM;11.08.2015 07:00;HULL;260
17.08.2015 21:00;ROTTERDAM;18.08.2015 07:00;HULL;260
11.08.2015 21:00;ROTTERDAM;12.08.2015 07:00;HULL;260
18.08.2015 21:00;ROTTERDAM;19.08.2015 07:00;HULL;260
12.08.2015 21:00;ROTTERDAM;13.08.2015 07:00;HULL;260
19.08.2015 21:00;ROTTERDAM;20.08.2015 07:00;HULL;260
13.08.2015 21:00;ROTTERDAM;14.08.2015 07:00;HULL;260
20.08.2015 21:00;ROTTERDAM;21.08.2015 07:00;HULL;260
14.08.2015 21:00;ROTTERDAM;15.08.2015 07:00;HULL;260
21.08.2015 21:00;ROTTERDAM;22.08.2015 07:00;HULL;260
15.08.2015 20:30;ROTTERDAM;16.08.2015 08:00;HULL;260
22.08.2015 20:30;ROTTERDAM;23.08.2015 08:00;HULL;260
16.08.2015 20:30;ROTTERDAM;17.08.2015 08:00;HULL;260
23.08.2015 20:30;ROTTERDAM;24.08.2015 08:00;HULL;260
10.08.2015 20:00;ROTTERDAM;11.08.2015 13:30;TEESPORT;336
17.08.2015 20:00;ROTTERDAM;18.08.2015 13:30;TEESPORT;336
12.08.2015 22:00;ROTTERDAM;13.08.2015 14:30;TEESPORT;336
19.08.2015 22:00;ROTTERDAM;20.08.2015 14:30;TEESPORT;336
14.08.2015 22:00;ROTTERDAM;15.08.2015 16:00;TEESPORT;336
21.08.2015 22:00;ROTTERDAM;22.08.2015 16:00;TEESPORT;336
10.08.2015 20:00;TEESPORT;11.08.2015 13:00;ZEEBRUGGE;313
17.08.2015 20:00;TEESPORT;18.08.2015 13:00;ZEEBRUGGE;313
11.08.2015 20:00;TEESPORT;12.08.2015 13:00;ZEEBRUGGE;313
18.08.2015 20:00;TEESPORT;19.08.2015 13:00;ZEEBRUGGE;313
12.08.2015 20:00;TEESPORT;13.08.2015 13:00;ZEEBRUGGE;313
19.08.2015 20:00;TEESPORT;20.08.2015 13:00;ZEEBRUGGE;313
13.08.2015 20:00;TEESPORT;14.08.2015 13:00;ZEEBRUGGE;313
20.08.2015 20:00;TEESPORT;21.08.2015 13:00;ZEEBRUGGE;313
14.08.2015 20:00;TEESPORT;15.08.2015 13:00;ZEEBRUGGE;313
21.08.2015 20:00;TEESPORT;22.08.2015 13:00;ZEEBRUGGE;313
15.08.2015 19:00;TEESPORT;16.08.2015 14:00;ZEEBRUGGE;313
22.08.2015 19:00;TEESPORT;23.08.2015 14:00;ZEEBRUGGE;313
11.08.2015 20:30;TEESPORT;12.08.2015 15:00;ROTTERDAM;336
18.08.2015 20:30;TEESPORT;19.08.2015 15:00;ROTTERDAM;336
13.08.2015 20:30;TEESPORT;14.08.2015 15:00;ROTTERDAM;336
20.08.2015 20:30;TEESPORT;21.08.2015 15:00;ROTTERDAM;336
16.08.2015 12:00;TEESPORT;17.08.2015 07:00;ROTTERDAM;336
23.08.2015 12:00;TEESPORT;24.08.2015 07:00;ROTTERDAM;336
10.08.2015 19:00;ZEEBRUGGE;11.08.2015 08:30;HULL;237
17.08.2015 19:00;ZEEBRUGGE;18.08.2015 08:30;HULL;237
11.08.2015 19:00;ZEEBRUGGE;12.08.2015 08:30;HULL;237
18.08.2015 19:00;ZEEBRUGGE;19.08.2015 08:30;HULL;237
12.08.2015 19:00;ZEEBRUGGE;13.08.2015 08:30;HULL;237
19.08.2015 19:00;ZEEBRUGGE;20.08.2015 08:30;HULL;237
13.08.2015 19:00;ZEEBRUGGE;14.08.2015 08:30;HULL;237
20.08.2015 19:00;ZEEBRUGGE;21.08.2015 08:30;HULL;237
14.08.2015 19:00;ZEEBRUGGE;15.08.2015 08:30;HULL;237
21.08.2015 19:00;ZEEBRUGGE;22.08.2015 08:30;HULL;237
15.08.2015 19:00;ZEEBRUGGE;16.08.2015 09:30;HULL;237
22.08.2015 19:00;ZEEBRUGGE;23.08.2015 09:30;HULL;237
16.08.2015 19:00;ZEEBRUGGE;17.08.2015 09:30;HULL;237
23.08.2015 19:00;ZEEBRUGGE;24.08.2015 09:30;HULL;237
11.08.2015 21:00;ZEEBRUGGE;12.08.2015 13:30;TEESPORT;313
18.08.2015 21:00;ZEEBRUGGE;19.08.2015 13:30;TEESPORT;313
12.08.2015 21:00;ZEEBRUGGE;13.08.2015 13:30;TEESPORT;313
19.08.2015 21:00;ZEEBRUGGE;20.08.2015 13:30;TEESPORT;313
13.08.2015 21:00;ZEEBRUGGE;14.08.2015 13:30;TEESPORT;313
20.08.2015 21:00;ZEEBRUGGE;21.08.2015 13:30;TEESPORT;313
14.08.2015 21:00;ZEEBRUGGE;15.08.2015 13:30;TEESPORT;313
21.08.2015 21:00;ZEEBRUGGE;22.08.2015 13:30;TEESPORT;313
15.08.2015 20:30;ZEEBRUGGE;16.08.2015 13:00;TEESPORT;313
22.08.2015 20:30;ZEEBRUGGE;23.08.2015 13:00;TEESPORT;313
10.08.2015 18:00;GDANSK;11.08.2015 13:00;NYNASHAMN;301
17.08.2015 18:00;GDANSK;18.08.2015 13:00;NYNASHAMN;301
11.08.2015 18:00;GDANSK;12.08.2015 13:00;NYNASHAMN;301
18.08.2015 18:00;GDANSK;19.08.2015 13:00;NYNASHAMN;301
12.08.2015 18:00;GDANSK;13.08.2015 13:00;NYNASHAMN;301
19.08.2015 18:00;GDANSK;20.08.2015 13:00;NYNASHAMN;301
13.08.2015 18:00;GDANSK;14.08.2015 13:00;NYNASHAMN;301
20.08.2015 18:00;GDANSK;21.08.2015 13:00;NYNASHAMN;301
14.08.2015 18:00;GDANSK;15.08.2015 13:00;NYNASHAMN;301
21.08.2015 18:00;GDANSK;22.08.2015 13:00;NYNASHAMN;301
15.08.2015 18:00;GDANSK;16.08.2015 13:00;NYNASHAMN;301
22.08.2015 18:00;GDANSK;23.08.2015 13:00;NYNASHAMN;301
16.08.2015 18:00;GDANSK;17.08.2015 13:00;NYNASHAMN;301
23.08.2015 18:00;GDANSK;24.08.2015 13:00;NYNASHAMN;301
10.08.2015 18:00;NYNASHAMN;11.08.2015 13:00;GDANSK;301
17.08.2015 18:00;NYNASHAMN;18.08.2015 13:00;GDANSK;301
11.08.2015 18:00;NYNASHAMN;12.08.2015 13:00;GDANSK;301
18.08.2015 18:00;NYNASHAMN;19.08.2015 13:00;GDANSK;301
12.08.2015 18:00;NYNASHAMN;13.08.2015 13:00;GDANSK;301
19.08.2015 18:00;NYNASHAMN;20.08.2015 13:00;GDANSK;301
13.08.2015 18:00;NYNASHAMN;14.08.2015 13:00;GDANSK;301
20.08.2015 18:00;NYNASHAMN;21.08.2015 13:00;GDANSK;301
14.08.2015 18:00;NYNASHAMN;15.08.2015 13:00;GDANSK;301
21.08.2015 18:00;NYNASHAMN;22.08.2015 13:00;GDANSK;301
15.08.2015 18:00;NYNASHAMN;16.08.2015 13:00;GDANSK;301
22.08.2015 18:00;NYNASHAMN;23.08.2015 13:00;GDANSK;301
16.08.2015 18:00;NYNASHAMN;17.08.2015 13:00;GDANSK;301
23.08.2015 18:00;NYNASHAMN;24.08.2015 13:00;GDANSK;301
10.08.2015 12:30;SWINOUJSCIE;10.08.2015 19:00;YSTAD;104
17.08.2015 12:30;SWINOUJSCIE;17.08.2015 19:00;YSTAD;104
10.08.2015 22:30;SWINOUJSCIE;11.08.2015 06:15;YSTAD;104
17.08.2015 22:30;SWINOUJSCIE;18.08.2015 06:15;YSTAD;104
11.08.2015 12:30;SWINOUJSCIE;11.08.2015 19:00;YSTAD;104
18.08.2015 12:30;SWINOUJSCIE;18.08.2015 19:00;YSTAD;104
11.08.2015 22:30;SWINOUJSCIE;12.08.2015 06:15;YSTAD;104
18.08.2015 22:30;SWINOUJSCIE;19.08.2015 06:15;YSTAD;104
12.08.2015 12:30;SWINOUJSCIE;12.08.2015 19:00;YSTAD;104
19.08.2015 12:30;SWINOUJSCIE;19.08.2015 19:00;YSTAD;104
12.08.2015 22:30;SWINOUJSCIE;13.08.2015 06:15;YSTAD;104
19.08.2015 22:30;SWINOUJSCIE;20.08.2015 06:15;YSTAD;104
13.08.2015 12:30;SWINOUJSCIE;13.08.2015 19:00;YSTAD;104
20.08.2015 12:30;SWINOUJSCIE;20.08.2015 19:00;YSTAD;104
13.08.2015 22:30;SWINOUJSCIE;14.08.2015 06:15;YSTAD;104
20.08.2015 22:30;SWINOUJSCIE;21.08.2015 06:15;YSTAD;104
14.08.2015 12:30;SWINOUJSCIE;14.08.2015 19:00;YSTAD;104
21.08.2015 12:30;SWINOUJSCIE;21.08.2015 19:00;YSTAD;104
14.08.2015 22:30;SWINOUJSCIE;15.08.2015 06:15;YSTAD;104
21.08.2015 22:30;SWINOUJSCIE;22.08.2015 06:15;YSTAD;104
15.08.2015 22:30;SWINOUJSCIE;16.08.2015 06:15;YSTAD;104
22.08.2015 22:30;SWINOUJSCIE;23.08.2015 06:15;YSTAD;104
16.08.2015 12:30;SWINOUJSCIE;16.08.2015 19:00;YSTAD;104
23.08.2015 12:30;SWINOUJSCIE;23.08.2015 19:00;YSTAD;104
16.08.2015 22:30;SWINOUJSCIE;17.08.2015 06:15;YSTAD;104
23.08.2015 22:30;SWINOUJSCIE;24.08.2015 06:15;YSTAD;104
10.08.2015 14:00;YSTAD;10.08.2015 20:00;SWINOUJSCIE;104
17.08.2015 14:00;YSTAD;17.08.2015 20:00;SWINOUJSCIE;104
10.08.2015 21:30;YSTAD;11.08.2015 06:00;SWINOUJSCIE;104
17.08.2015 21:30;YSTAD;18.08.2015 06:00;SWINOUJSCIE;104
11.08.2015 14:00;YSTAD;11.08.2015 20:00;SWINOUJSCIE;104
18.08.2015 14:00;YSTAD;18.08.2015 20:00;SWINOUJSCIE;104
11.08.2015 21:30;YSTAD;12.08.2015 06:00;SWINOUJSCIE;104
18.08.2015 21:30;YSTAD;19.08.2015 06:00;SWINOUJSCIE;104
12.08.2015 14:00;YSTAD;12.08.2015 20:00;SWINOUJSCIE;104
19.08.2015 14:00;YSTAD;19.08.2015 20:00;SWINOUJSCIE;104
12.08.2015 21:30;YSTAD;13.08.2015 06:00;SWINOUJSCIE;104
19.08.2015 21:30;YSTAD;20.08.2015 06:00;SWINOUJSCIE;104
13.08.2015 14:00;YSTAD;13.08.2015 20:00;SWINOUJSCIE;104
20.08.2015 14:00;YSTAD;20.08.2015 20:00;SWINOUJSCIE;104
13.08.2015 21:30;YSTAD;14.08.2015 06:00;SWINOUJSCIE;104
20.08.2015 21:30;YSTAD;21.08.2015 06:00;SWINOUJSCIE;104
14.08.2015 14:00;YSTAD;14.08.2015 20:00;SWINOUJSCIE;104
21.08.2015 14:00;YSTAD;21.08.2015 20:00;SWINOUJSCIE;104
14.08.2015 21:30;YSTAD;15.08.2015 06:00;SWINOUJSCIE;104
21.08.2015 21:30;YSTAD;22.08.2015 06:00;SWINOUJSCIE;104
15.08.2015 14:00;YSTAD;15.08.2015 20:00;SWINOUJSCIE;104
22.08.2015 14:00;YSTAD;22.08.2015 20:00;SWINOUJSCIE;104
16.08.2015 14:00;YSTAD;16.08.2015 20:00;SWINOUJSCIE;104
23.08.2015 14:00;YSTAD;23.08.2015 20:00;SWINOUJSCIE;104
16.08.2015 21:30;YSTAD;17.08.2015 06:00;SWINOUJSCIE;104
23.08.2015 21:30;YSTAD;24.08.2015 06:00;SWINOUJSCIE;104
11.08.2015 18:45;HAIFA;12.08.2015 09:00;LIMASSOL;168
18.08.2015 18:45;HAIFA;19.08.2015 09:00;LIMASSOL;168
16.08.2015 20:30;HAIFA;17.08.2015 10:00;LIMASSOL;168
23.08.2015 20:30;HAIFA;24.08.2015 10:00;LIMASSOL;168
15.08.2015 21:00;LAVRIO;17.08.2015 11:00;LIMASSOL;543
22.08.2015 21:00;LAVRIO;24.08.2015 11:00;LIMASSOL;543
14.08.2015 21:00;LAVRIO;16.08.2015 14:00;HAIFA;679
21.08.2015 21:00;LAVRIO;23.08.2015 14:00;HAIFA;679
10.08.2015 19:00;LIMASSOL;11.08.2015 11:00;HAIFA;168
17.08.2015 19:00;LIMASSOL;18.08.2015 11:00;HAIFA;168
12.08.2015 16:00;LIMASSOL;14.08.2015 08:00;LAVRIO;543
19.08.2015 16:00;LIMASSOL;21.08.2015 08:00;LAVRIO;543
11.08.2015 16:00;LIMASSOL;13.08.2015 08:00;LAVRIO;543
18.08.2015 16:00;LIMASSOL;20.08.2015 08:00;LAVRIO;543
14.08.2015 22:00;NYNASHAMN;15.08.2015 10:00;VENTSPILS;162
21.08.2015 22:00;NYNASHAMN;22.08.2015 10:00;VENTSPILS;162
10.08.2015 09:00;NYNASHAMN;10.08.2015 21:00;VENTSPILS;162
17.08.2015 09:00;NYNASHAMN;17.08.2015 21:00;VENTSPILS;162
16.08.2015 08:00;NYNASHAMN;16.08.2015 19:00;VENTSPILS;162
23.08.2015 08:00;NYNASHAMN;23.08.2015 19:00;VENTSPILS;162
13.08.2015 19:00;NYNASHAMN;14.08.2015 07:00;VENTSPILS;162
20.08.2015 19:00;NYNASHAMN;21.08.2015 07:00;VENTSPILS;162
11.08.2015 19:00;NYNASHAMN;12.08.2015 07:00;VENTSPILS;162
18.08.2015 19:00;NYNASHAMN;19.08.2015 07:00;VENTSPILS;162
12.08.2015 09:00;NYNASHAMN;12.08.2015 20:00;VENTSPILS;162
19.08.2015 09:00;NYNASHAMN;19.08.2015 20:00;VENTSPILS;162
12.08.2015 22:00;NYNASHAMN;13.08.2015 10:00;VENTSPILS;162
19.08.2015 22:00;NYNASHAMN;20.08.2015 10:00;VENTSPILS;162
15.08.2015 18:00;VENTSPILS;16.08.2015 06:05;NYNASHAMN;162
22.08.2015 18:00;VENTSPILS;23.08.2015 06:05;NYNASHAMN;162
16.08.2015 22:00;VENTSPILS;17.08.2015 07:00;NYNASHAMN;162
23.08.2015 22:00;VENTSPILS;24.08.2015 07:00;NYNASHAMN;162
16.08.2015 23:00;VENTSPILS;17.08.2015 09:30;NYNASHAMN;162
23.08.2015 23:00;VENTSPILS;24.08.2015 09:30;NYNASHAMN;162
13.08.2015 21:00;VENTSPILS;14.08.2015 08:00;NYNASHAMN;162
